Title,Autor,Year
Computational Thinking as Play: Experiences of Children who are Blind or Low Vision in India,"India, Gesu and Ramakrishna, Geetha and Bisht, Jyoti and Swaminathan, Manohar",2019
An Investigation of Undergraduates’ Computational Thinking in a Sophomore-Level Biomedical Engineering Course,"Shoaib, Huma and Cardella, Monica and Madamanchi, Aasakiran and Umulis, David",2019
6 DESIGNING FOR HUMANS,"Denning, Peter J. and Tedre, Matti",2019
Engaging African American Elementary School Children in Code Understanding,"Nche, Olivia",2019
Assessing computational thinking process using a multiple evaluation approach,Yasemin Allsop,2019
Does Computer Game Design and Programming Benefit Children? A Meta-Synthesis of Research,"Denner, Jill and Campe, Shannon and Werner, Linda",2019
Exploring the Intersection of Emotional Literacy and Computational Modeling Using Scratch,"Vacca, Ralph",2019
A Systematic Review of Computational Thinking Approach for Programming Education in Higher Education Institutions,"Agbo, Friday Joseph and Oyelere, Solomon Sunday and Suhonen, Jarkko and Adewumi, Sunday",2019
Development of Web-Based Programming Learning Support System with Graph Drawing of Mathematics as a Learning Task,"Iwamoto, Tomoya and Matsumoto, Shimpei",2019
Evaluating the effectiveness of learner controlled information security training,Sherly Abraham and InduShobha Chengalur-Smith,2019
Findings from a Multi-year Study of CT in K-2 Students in Formal and Informal Settings,"Lowe, Tony and Brophy, Sean and Cardella, Monica",2019
A Collaborative Game-Based Learning Framework to Improve Computational Thinking Skills,"Jesus, Ângelo Magno de and Silveira, Ismar Frango",2019
Developing a Procedural Problem-solving-based Framework of Computational Thinking Components,"Jeng, Hi-Lian and Liu, Li-Wen and Chen, Chung-Nien",2019
7 COMPUTATIONAL SCIENCE,"Denning, Peter J. and Tedre, Matti",2019
Computer Science Unplugged for Developing Computational Thinking and Mathematical Thinking,"Nakamura, Takayasu and Kawasaki, Tetsushi",2019
A Machine Learning Platform for Multirotor Activity Training and Recognition,"De La Rosa, Matthew and Chen, Yinong",2019
CSpathshala: bringing computational thinking to schools,"Shah, Vipul",2019
1 WHAT IS COMPUTATIONAL THINKING?,"Denning, Peter J. and Tedre, Matti",2019
Designing for Integrated K-5 Computing and Literacy through Story-making Activities,"Whyte, Robert and Ainsworth, Shaaron and Medwell, Jane",2019
Computational Thinking Education: Who Let the Dog Out?,"Swaid, Samar and Suid, Taima",2019
A Web Prototype to Teach Music and Computational Thinking Through Building Blocks,"Barat\`{e}, Adriano and Ludovico, Luca A. and Mauro, Davide A.",2019
Developing Computational Thinking in Pre-School Children,"Havlásková, Tatiana and Homanová, Zuzana and Tran, Daniel",2019
Computer Programming: Should Medical Students Be Learning It?,Caroline E Morton and Susan F Smith and Tommy Lwin and Michael George and Matt Williams,2019
Developing Inclusive K-12 Computing Pathways for the League of Innovative Schools,"Burke, Quinn and Roschelle, Jeremy and Angevine, Colin and O’Donnell, Kerri Ann and Smith, Kimberly and Weisgrau, Josh",2019
Container Terminal Oriented Logistics Generalized Computational Complexity,"Li, Bin and Sun, Bing and Yao, Wei and He, Yuqing and Song, Guanggang",2019
Computational thinking should just be good thinking,"Guzdial, Mark and Kay, Alan and Norris, Cathie and Soloway, Elliot",2019
Big Data Calls for Machine Learning,Andreas Holzinger,2019
Analyzing the Impact of Computer Science Workshops on Middle School Teachers,"Morais, Isabel and Bachrach, Mayra S.",2019
Cognitive Correlates of Computational Thinking: Evaluation of a Blended Unplugged/Plugged-In Course,"Tsarava, Katerina and Leifheit, Luzia and Ninaus, Manuel and Rom\'{a}n-Gonz\'{a}lez, Marcos and Butz, Martin V. and Golle, Jessika and Trautwein, Ulrich and Moeller, Korbinian",2019
Collaborative Design Thinking (CoDeT): A co-design approach for high child-to-adult ratios,Maarten {Van Mechelen} and Ann Laenen and Bieke Zaman and Bert Willems and Vero Vanden Abeele,2019
Designing hybrid physics labs: combining simulation and experiment for teaching computational thinking in first-year engineering,"Fennell, Hayden W. and Lyon, Joseph A. and Magana, Alejandra J. and Rebello, Sanjay and Rebello, Carina M. and Peidrahita, Yuri B.",2019
5 SOFTWARE ENGINEERING,"Denning, Peter J. and Tedre, Matti",2019
Development of Mobile Application for The Concept of Pattern Recognition in Computational Thinking for Mathematics Subject,"Abdullah, Abdul Halim and Othman, Muhammad Asnawi and Ismail, Norulhuda and Rahman, Sharifah Nurarfah S. Abd and Mokhtar, Mahani and Zaid, Norasykin Mohd",2019
Computational Thinking & Practical Thinking Inspired Java Web Curriculum Reform Method,"Yu, Fengping and Wang, Hong",2019
From cases to general principles: A call for theory development through agent-based modeling,Iris Lorscheid and Uta Berger and Volker Grimm and Matthias Meyer,2019
Assessing Middle School Students' Computational Thinking Through Programming Trajectory Analysis,"Akram, Bita and Min, Wookhee and Wiebe, Eric and Mott, Bradford and Boyer, Kristy Elizabeth and Lester, James",2019
Detecting cognitive engagement using word embeddings within an online teacher professional development community,Thushari Atapattu and Menasha Thilakaratne and Rebecca Vivian and Katrina Falkner,2019
Exploration of New Teaching Method Applied in C++ Course Combined with Students’ Majors,"Guo, Tianyong and Li, Yan and Lu, Mingxiao and Guo, Yun",2019
Computational thinking and robotics in education,"Garc\'{\i}a-Pe\~{n}alvo, Francisco Jos\'{e} and Conde, Miguel \'{A}. and Gon\c{c}alves, Jos\'{e} and Lima, Jos\'{e}",2019
ACKNOWLEDGMENTS,"Denning, Peter J. and Tedre, Matti",2019
A National INCLUDES Alliance Effort to Integrate Problem-Solving Skills into Computer Science Curriculum,"Gates, Ann Q. and Villa, Elsa Q. and Hug, Sarah and Convertino, Christina and Strobel, Johannes",2019
CodeNC: Integrating Computational Thinking into K-12 Instructional Activities using Animated Videos,"Nguyen, N. Rich and Poliakova, Iuliia and Meduri, Sahithi and Hutcheson, Joshua and Ke, Ryan",2019
A Formative Assessment Tool to Support Computational Thinking in the Classroom,"Orozco-Garcia, Laura and Gonzalez, Carolina and Montano, Juan and Mondragon, Cristian and Tobar-Munoz, Hendrys",2019
Computing as a mathematical disciplinary practice,Elise Lockwood and Anna F. DeJarnette and Matthew Thomas,2019
Application of Concept Map in the Study of Computational Thinking Training,"Xu, Ling and Tong, Ming-Wen and Li, Bin and Meng, Jiang and Fan, Chen-Yao",2019
Fifty years of the psychology of programming,Alan F. Blackwell and Marian Petre and Luke Church,2019
A Computer Scientist Teaches Gen Ed Math,"Winter, Victor and Love, Betty and Friend, Michelle and Matthews, Michael",2019
8 TEACHING COMPUTATIONAL THINKING FOR ALL,"Denning, Peter J. and Tedre, Matti",2019
Exploring factors influencing the acceptance of visual programming environment among boys and girls in primary schools,Gary Cheng,2019
Experiential Learning of CAD Systems Interoperability in Social Network-based Education,Cátia Alves and Goran Putnik,2019
Engaging Students in Computer Science Education through Game Development with Unity,"Comber, Oswald and Motschnig, Renate and Mayer, Hubert and Haselberger, David",2019
Bringing Computational Thinking to Hospital Classrooms,"Gonz\'{a}lez-Gonz\'{a}lez, Carina S. and C\'{a}ceres-Garc\'{\i}a, Lorena and Violant-Holz, Ver\'{o}nica",2019
Automatic Classification of Computational Thinking Skills in Elementary School Math Questions,"Costa, Erick J. F. and Campelo, Cláudio E. C. and Campos, Lívia M. R. Sampaio",2019
From computational thinking to computational action,"Tissenbaum, Mike and Sheldon, Josh and Abelson, Hal",2019
Algorithmic Expressions for Assessing Algorithmic Thinking Ability of Elementary School Children,"Oomori, Yasumasa and Tsukamoto, Hidekuni and Nagumo, Hideo and Takemura, Yasuhiro and Iida, Kouki and Monden, Akito and Matsumoto, Ken-ichi",2019
Designing child-robot interaction with Robotito,"Bakała, Ewelina and Visca, Jorge and Tejera, Gonzalo and Seré, Andrés and Amorin, Guillermo and Gómez-Sena, Leonel",2019
Developing Chinese Elementary School Students' Computational Thinking: A Convergent Cognition Perspective,"Liu, Yaqin and Ma, Zhiqiang and Qian, Yizhou",2019
Eye Tracking to Evaluate Comprehension of Computational Thinking,"Arslanyilmaz, Abdurrahman and Corpier, Kendra",2019
Building Computational Creativity in an Online Course for Non-Majors,"Peteranetz, Markeya S. and Soh, Leen-Kiat and Ingraham, Elizabeth",2019
4 COMPUTER SCIENCE,"Denning, Peter J. and Tedre, Matti",2019
Expanding Library Resources for Data and Compute-Intensive Education and Research,"Labou, Stephanie and Otsuji, Reid",2019
Educational Robotics and Computational Thinking Development in Preschool,"Gerosa, Anaclara and Koleszar, Víctor and Gómez-Sena, Leonel and Tejera, Gonzalo and Carboni, Alejandra",2019
An Ontology based approach to teach Computational Thinking,"Araújo, Cristiana and Lima, Lázaro V O and Henriques, Pedro Rangel",2019
Engage Your Students Before Class: More Pre-Class Engagement for More Effective Flipped Classrooms,"Chai, Yuqian and Kushnazarov, Mansurbek and Yau, Cheuk-Wang and Qi, Xinyu and Lei, Chi-Un",2019
Analyzing the Effect of Computational Thinking on Mathematics through Educational Robotics,"Isabelle M. L., Souza and Andrade, Wilkerson L. and Lívia M. R., Sampaio",2019
Data Mining Framework to Analyze the Evolution of Computational Thinking Skills in Game Building Workshops,"de Souza, Alexandra A. and Barcelos, Thiago S. and Munoz, Roberto and Villarroel, Rodolfo and Silva, Leandro A.",2019
Can playing a video game foster computational thinking skills?,Weinan Zhao and Valerie J. Shute,2019
Exploring the Effectiveness of Learning Scratch Programming with Code.org,"Yang, Kai-Hsiang and Lin, Hui-Ying",2019
Coding as a playground: Promoting positive learning experiences in childhood classrooms,Marina U. Bers and Carina González-González and Mª Belén Armas–Torres,2019
Computational Thinking Growth During a First-Year Engineering Course,"Mendoza Diaz, Noemi V. and Meier, Russ and Trytten, Deborah A. and Yoon Yoon, So",2020
10 Binary Games for Computer Science Education,"Wright, Hannah and Aycock, John",2020
Coding activities for children: Coupling eye-tracking with qualitative data to investigate gender differences,Sofia Papavlasopoulou and Kshitij Sharma and Michail N. Giannakos,2020
Enhancing Confidence in Using Computational Thinking Skills via Playing a Serious Game: A Case Study to Increase Motivation in Learning Computer Programming,"Kazimoglu, Cagin",2020
Design and Evaluation of a Deep Learning Recommendation Based Augmented Reality System for Teaching Programming and Computational Thinking,"Lin, Pei-Hsuan and Chen, Shih-Yeh",2020
Computational thinking through unplugged activities in early years of Primary Education,Javier {del Olmo-Muñoz} and Ramón Cózar-Gutiérrez and José Antonio González-Calero,2020
Computational thinking education: Issues and challenges,Charoula Angeli and Michail Giannakos,2020
Bridge to Computing: An outreach program for at-risk young men,"Cateté, Veronica and Bell, Dave and Isvik, Amy and Lytle, Nicholas and Dong, Yihuan and Barnes, Tiffany",2020
Comprehension analysis considering programming thinking ability using code puzzle,"Ito, Hiroki and Shimakawa, Hiromitsu and Harada, Fumiko",2020
Computational Thinking in Secondary and Higher Education,Katalin Harangus and Zoltán Kátai,2020
A designerly approach as a foundation for school children's computational thinking skills while developing digital games,"Brooks, Eva and Sj\""{o}berg, Jeanette",2020
Creating Tutorial Materials as Lecture Supplements by Integrating Drawing Tablet and Video Capturing/Sharing,"Wang, Chen-Wei",2020
Assessing Computational Thinking Skills at First Stages of Schooling,"Kalliopi, Kanaki and Michail, Kalogiannakis",2020
Assessing the Current Level of the Computational Thinking Within the Primary and Lower Secondary School Students using Educational Robotics Tasks,"Bryndov\'{a}, Lucie and Mali\v{s}\r{u}, Petri",2020
Computational thinking in school education in South America: Systematic review of the literature,"Curasma, Ronald Paucar and Paucar Curasma, Herminio",2020
Difficulties with design: The challenges of teaching design in K-5 programming,Jane Waite and Paul Curzon and William Marsh and Sue Sentance,2020
CodeAttach: Engaging Children in Computational Thinking Through Physical Play Activities,"Yu, Junnan and Zheng, Clement and Tamashiro, Mariana Aki and Gonzalez-millan, Christopher and Roque, Ricarose",2020
Calculation of the Hubble Universe Expansion Constant by Analyzing Observational Data: An Exploratory Teaching Proposal based on STEM Epistemology,"Xenakis, Apostolos and Xenakis, Christos and Psycharis, Sarantos and Kalovrektis, Konstantinos",2020
Future-Proofing Kiwi Kids Through the Use of Digital Technology,"Liesaputra, Veronica and Ramirez-Prado, Guillermo and Barmada, Bashar and Song, Lei",2020
"""We'll be Scratching all the Time""","Killen, Heather and Coenraad, Merijke and Cabrera, Lautaro and Mills, Kelly and Ketelhut, Diane Jass and Plane, Jan",2020
Exploring the evolution of two girls’ conceptions and practices in computational thinking in science,Feiya Luo and Pavlo D. Antonenko and E. Christine Davis,2020
Development of Computational Thinking: Student Motivation Using Ozobot,"\v{Z}\'{a}\v{c}ek, Martin and Smolka, Pavel",2020
