Title,Autor,Year
Can computational thinking predict academic performance?,R. J. Haddad; Y. Kalaani,2015
Empirical validation and application of the computing attitudes survey,Brian Dorn and Allison Elliott Tew,2015
Discovering Plate Boundaries in Data-integrated Environments: Preservice Teachers' Conceptualization and Implementation of Scientific Practices,"Asli Sezen-Barrie, Joel Moore and Cara E. Roig",2015
Computational Thinking Curriculum for K-12 Education -- A Delphi Survey,H. -C. Chuang; C. -F. Hu; C. -C. Wu; Y. -T. Lin,2015
Using SOLO to classify the programming responses of primary grade students,"Seiter, Linda",2015
Understanding collaborative computational thinking,"Chowdhury, Bushra",2015
Container terminal logistics scheduling and decision-making within the conceptual framework of computational thinking,"Li, Bin",2015
"""Computer science, academia and industry"" as pedagogical model to enhance computational thinking","Meerbaum-Salant, Orni and Haberman, Bruria and Pollack, Sarah",2015
CEUR Workshop Proceedings,Sin Valor,2015
Construction of virtual-actual fusion experiment platform: Exploration of University Computer reform in local college,"Zhao, Yan Jun and Zhang, Chun Ying",2015
Neuromodulating Cognitive Architecture: Towards Biomimetic Emotional AI,M. Talanov; J. Vallverdú; S. Distefano; M. Mazzara; R. Delhibabu,2015
Scalable game design: A strategy to bring systemic computer science education to schools through game design and simulation creation,"Repenning, Alexander and Webb, David C. and Koh, Kyu Han and Nickerson, Hilarie and Miller, Susan B. and Brand, Catharine and Horses, Ian Her Many and Basawapatna, Ashok and Gluck, Fred and Grover, Ryan and Gutierrez, Kris and Repenning, Nadia",2015
Employing narratives to trigger interest in computational activities with inner-city girls,S. Erete; N. Pinkard; C. K. Martin; J. Sandherr,2015
The Quantitative Methods Boot Camp: Teaching Quantitative Thinking and Computing Skills to Graduate Students in the Life Sciences,"Stefan, Melanie I. and Gutlerner, Johanna L. and Born, Richard T. and Springer, Michael",2015
Towards an Online Service for Learning Computational Thinking Using Scientific Workflows,"Mohan, Aravind and Lu, Shiyong and Zhang, Ke",2015
Using App inventor & history as a gateway to engage African American students in computer science,"Jimenez, Yerika and Gardner-McCune, Christina",2015
Designing for deeper learning in a blended computer science course for middle school students,"Grover, Shuchi and Pea, Roy and Cooper, Stephen",2015
Making games with game maker: A computational thinking curriculum case study,"Jenson, Jennifer and Droumeva, Milena",2015
Mathematical machines and integrated stem: An intersubjective constructionist approach,"Sengupta, Pratim and Krishnan, Gokul and Wright, Mason and Ghassoul, Cherifa",2015
Handbook of research on comparative approaches to the digital age revolution in Europe and the Americas,"Passarelli, Brasilina and Straubhaar, Joseph and Cuevas-Cerveró, Aurora",2015
Preparing Undergraduate Students Majoring in Computer Science and Mathematics with Data Science Perspectives and Awareness in the Age of Big Data,Kanyarat Bussaban and Phanu Waraporn,2015
DISSECT: An experiment in infusing computational thinking in K-12 science curricula,"Arraki, K. and Blair, K. and Burgert, T. and Greenling, J. and Haebe, J. and Lee, G. and Peel, A. and Szczepanski, V. and Pontelli, E. and Hug, Sarah",2015
Computational thinking leads to computational learning: Flipped class room experiments in linear algebra,"Se, Shriya and Ashwini, B. and Chandran, Archana and Soman, K.P.",2015
Entry: Visual programming to enhance children's computational thinking,"Han, Ahyoung and Kim, Jihyun and Wohn, Kwangyun",2015
The Challenges of Defining and Measuring Student Engagement in Science,"Gale M. Sinatra, Benjamin C. Heddy and Doug Lombardi",2015
Exploring Issues About Computational Thinking in Higher Education,"Czerkawski, Betul C. and Lyman, Eugene W.",2015
Approaches for teaching computational thinking strategies in an educational game: A position paper,"Bauer, Aaron and Butler, Eric and Popovic, Zoran",2015
"Visualizing making: Shapes, materials, and actions",Benay Gürsoy and Mine Özkar,2015
A pilot computer science and programming course for primary school students,"Duncan, Caitlin and Bell, Tim",2015
New horizons in the assessment of computer science at school and beyond: Leveraging on the ViVA platform,"Giordano, Daniela and Maiorana, Francesco and Csizmadia, Andrew and Marsden, Simon and Riedesel, Charles and Mishra, Shitanshu",2015
Systems Thinking About Systems Thinking A Proposal for a Common Language,N. P. Whitehead; W. T. Scherer; M. C. Smith,2015
Field experiences in teaching computer science: Course organization and reflections,"Pollock, Lori and Mouza, Chrystalla and Atlas, James and Harvey, Terry",2015
Tangible media approaches to introductory computer science,"Barba, Evan and Chancellor, Stevie",2015
"Open designettes, flowcharts, and pseudocodes in Python programming with the aid of Finch","Yoong, Cheah Huei and Lee, Hyowon and Cheung, Ngai-Man and Ng, Geok See and Zhang, Yue and Datta, Subhajit",2015
"Empowering teachers to teach CS - Exploring a social constructivist approach for CS CPD, using the Bridge21 model","Byrne, J.R. and Fisher, L. and Tangney, B.",2015
DISSECT: An experiment in infusing computational thinking in a sixth grade classroom,"Peel, A. and Fulton, J. and Pontelli, E.",2015
If Art Education Then Critical Digital Making: Computational Thinking and Creative Code,"Knochel, Aaron D. and Patton, Ryan M.",2015
Starting from scratch: Developing a pre-service teacher training program in computational thinking,N. Bean; J. Weese; R. Feldhausen; R. S. Bell,2015
From Mr. and Mrs. Outlier To Central Tendencies: Computational journalism and crime reporting at the Los Angeles Times,"Young, Mary Lynn and Hermida, Alfred",2015
Problem Posing and Solving: Strategic Italian Key Action to Enhance Teaching and Learning Mathematics and Informatics in the High School,"Brancaccio, Anna and Marchisio, Marina and Palumbo, Carmela and Pardini, Claudio and Patrucco, Amelio and Zich, Rodolfo",2015
Cyber-Physical-Social-Thinking Modeling and Computing for Geological Information Service System,Y. Zhu; Y. Tan; R. Li; X. Luo,2015
A Gang Scheduling Computational Paradigm for Container Terminal Logistics with Processor Affinity,B. Li; W. Shen,2015
DISSECT: Analysis of pedagogical techniques to integrate computational thinking into K-12 curricula,"Burgett, T. and Folk, R. and Fulton, J. and Peel, A. and Pontelli, E. and Szczepanski, V.",2015
CodePlus - Designing an after school computing programme for girls,"Sullivan, K. and Byrne, J.R. and Bresnihan, N. and O'Sullivan, K. and Tangney, B.",2015
Starting from scratch: Developing a pre-service teacher training program in computational thinking,"Bean, Nathan and Weese, Joshua and Feldhausen, Russell and Bell, R. Scott",2015
Fuzzy learning performance assessment based on decision making under internal uncertainty,S. Prokhorov; I. Kulikovskikh,2015
The problem of multimodal concurrent serial order in behavior,Oren Kolodny and Shimon Edelman,2015
Robotics rule-based formalism to specify behaviors in a visual programming environment,"Marghitu, Daniela and Coy, Stephen",2015
What makes an item more difficult? Effects of modality and type of visual information in a computer-based assessment of scientific inquiry abilities,Hsin-Kai Wu and Che-Yu Kuo and Tsung-Hau Jen and Ying-Shao Hsu,2015
Musiplectics: Computational assessment of the complexity of music scores,"Holder, Ethan and Tilevich, Eli and Gillick, Amy",2015
Creative computing for decision making: Combining game theory and lateral thinking,L. Zou; H. Yang,2015
Trends in the Use of Design Thinking for Embedded Systems,R. Araújo; E. Anjos; D. R. Silva,2015
Leveraging collaboration to improve gender equity in a game-based learning environment for middle school computer science,"Buffum, Philip Sheridan and Frankosky, Megan and Boyer, Kristy Elizabeth and Wiebe, Eric and Mott, Bradford and Lester, James",2015
Collaboration and Computational Thinking: A classroom structure,"Worrell, Benjamin and Brand, Catharine and Repenning, Alexander",2015
Modeling: A computer science concept for general education,"Sabitzer, Barbara and Pasterk, Stefan",2015
Granular computing approach for the design of medical data classification systems,M. Al-Shammaa; M. F. Abbod,2015
A work in progress paper: Evaluating a microworldsbased learning approach for developing literacy and computational thinking in cross-Curricular contexts,"Jenkins, Craig",2015
Construction of virtual-actual fusion experiment platform: Exploration of University Computer reform in local college,Z. Y. Jun; Z. C. Ying,2015
Shifting South African learners towards greater autonomy in scientific investigations,Umesh Ramnarain and Paul Hobden,2015
The ongoing challenges of computer science education research,Anthony Robins,2015
A new way of teaching programming skills to K-12 students: Code.org,Filiz Kalelioğlu,2015
Interdisciplinary education in vocational education and training: Supporting joint up thinking — Some insites in lecturing,M. Grasser; F. Mayer,2015
The Benefits of Computational Thinking,"Snalune, Phillip",2015
Comparing Virtual and Physical Robotics Environments for Supporting Complex Systems and Computational Thinking,"Berland, Matthew and Wilensky, Uri",2015
"Relationships: Computational thinking, Pedagogy of programming, And bloom's taxonomy","Selby, Cynthia C.",2015
From computational thinking to computational making,"Rode, Jennifer A. and Weibert, Anne and Marshall, Andrea and Aal, Konstantin and Von Rekowski, Thomas and El Mimoni, Houda and Booker, Jennifer",2015
"New Year, Expanded Opportunities",Kristin Sayeski,2015
Computational thinking through children's games: An analysis of interaction elements; [O pensamento computacional através de jogos infantis: Uma análise de elementos de interação],"Falcão, Taciana Pontual and Gomes, Tancicleide C. Simões and Albuquerque, Isabella Rocha",2015
"Perspectives on engineering design learning: Realities, challenges, and recommendations",W. Akili,2015
Scratch: A way to logo and python,"Dorling, Mark and White, Dave",2015
Twenty-First Century Work Skills and Competencies,"Hawkins, John N. and Neubauer, Deane E.",2015
DISSECT: An experiment in infusing computational thinking in a sixth grade classroom,A. Peel; J. Fulton; E. Pontelli,2015
Container terminal logistics scheduling and decision-making within the conceptual framework of computational thinking,B. Li,2015
Designing for deeper learning in a blended computer science course for middle school students,"Shuchi Grover, Roy Pea and Stephen Cooper",2015
Computational thinking leads to computational learning: Flipped class room experiments in linear algebra,S. Se; Ashwini B; A. Chandran; Soman K.P,2015
Testing algorithmic skills in traditional and non-traditional programming environments,"Csernoch, Mária and Biró, Piroska and Máth, János and Abari, Kálmá",2015
Learning Fractions by Splitting: Using Learning Analytics to Illuminate the Development of Mathematical Understanding,"Taylor Martin, Carmen Petrick Smith, Nicole Forsgren, Ani Aghababyan, Philip Janisiewicz and Stephanie Baker",2015
Teaching research and practice of blended leaning model based on computational thinking,"Li, Ying and Liu, Yu and Shu, Pan",2015
Bring CS2013 Recommendations into c Programming Course,Lingling Zhao and Xiaohong Su and Tiantian Wang,2015
Joint Traditional and Company-Based Organization of Information Systems and Product Development Courses,"Paravati, Gianluca and Lamberti, Fabrizio and Gatteschi, Valentina",2015
