Title,Autor,Year
Assessing Middle School Students' Computational Thinking Through Programming Trajectory Analysis,"Akram, Bita and Min, Wookhee and Wiebe, Eric and Mott, Bradford and Boyer, Kristy Elizabeth and Lester, James",2019
Assessing In-service Teachers' Development of Computational Thinking Practices in Teacher Development Courses,"Kong, Siu-Cheung and Lao, Andrew Chan-Chio",2019
Assessing computational thinking process using a multiple evaluation approach,Yasemin Allsop,2019
ARQuest: A Tangible Augmented Reality Approach to Developing Computational Thinking Skills,"Gardeli, Anna and Vosinakis, Spyros",2019
Application of Contextual Teaching and Learning model through Interdisciplinary Student Projects – An approach to enhancing Accounting and IT skills,"Banerjee, Rachna and Tarazi, Jumana and Ahli, Moaza Juma Abdulla",2019
Application of Concept Map in the Study of Computational Thinking Training,"Xu, Ling and Tong, Ming-Wen and Li, Bin and Meng, Jiang and Fan, Chen-Yao",2019
Analyzing the Impact of Computer Science Workshops on Middle School Teachers,"Morais, Isabel and Bachrach, Mayra S.",2019
Analyzing the Effect of Computational Thinking on Mathematics through Educational Robotics,"Isabelle M. L., Souza and Andrade, Wilkerson L. and Lívia M. R., Sampaio",2019
Analysis of the relationship between computational thinking and mathematical abstraction in primary education,"Chaabi, Hasnaa and Azmani, Amina and Dodero, Juan Manuel",2019
Analysis of the Curriculum Reform Method Based on the Combination of Computational Thinking and Engineering Thinking,"Wang, Feng and Wang, Hong",2019
An Ontology based approach to teach Computational Thinking,"Araújo, Cristiana and Lima, Lázaro V O and Henriques, Pedro Rangel",2019
An Investigation of Undergraduates’ Computational Thinking in a Sophomore-Level Biomedical Engineering Course,"Shoaib, Huma and Cardella, Monica and Madamanchi, Aasakiran and Umulis, David",2019
An exploratory study of augmented embodiment for computational thinking,"Chung, Cheng-Yu and Hsiao, I-Han",2019
An Expansively-framed Unplugged Weaving Sequence Intended to Bear Computational Fruit of the Loom,"Lee, Victor R. and Vincent, Heidee",2019
An Examination of Abstraction in K-12 Computer Science Education,"Liebe, Christine and Camp, Tracy",2019
Algorithmic Expressions for Assessing Algorithmic Thinking Ability of Elementary School Children,"Oomori, Yasumasa and Tsukamoto, Hidekuni and Nagumo, Hideo and Takemura, Yasuhiro and Iida, Kouki and Monden, Akito and Matsumoto, Ken-ichi",2019
ACKNOWLEDGMENTS,"Denning, Peter J. and Tedre, Matti",2019
A Web Prototype to Teach Music and Computational Thinking Through Building Blocks,"Barat\`{e}, Adriano and Ludovico, Luca A. and Mauro, Davide A.",2019
A Teacher Workshop for Introducing Computational Thinking in Rural and Vulnerable Environments,"Simmonds, Jocelyn and Gutierrez, Francisco J. and Casanova, Cecilia and Sotomayor, Cecilia and Hitschfeld, Nancy",2019
A systematic review of learning computational thinking through Scratch in K-9,LeChen Zhang and Jalal Nouri,2019
A Systematic Review of Computational Thinking Approach for Programming Education in Higher Education Institutions,"Agbo, Friday Joseph and Oyelere, Solomon Sunday and Suhonen, Jarkko and Adewumi, Sunday",2019
A Strategy for the Development of Computational Thinking from Game Design Specifications,"Tavares Fernandes, Kleber and Lucena, Marcia and Aranha, Eduardo",2019
A Scheme of STEAM Interactive Learning Toy for Musical and Computational Thinking,"Su, Jun-Ming and Liao, Chu-Ti and Chen, Chih-Ting and Wang, Li-Hung",2019
A review of computational toys and kits for young children,Junnan Yu and Ricarose Roque,2019
A Qualitative Content Analysis of K-8 Coding Curriculum,"Floyd, Steven",2019
A Participatory Programming Model for Democratizing Cobot Technology in Public and Industrial Fablabs,Tudor B. Ionescu and Sebastian Schlund,2019
A New Teaching Pattern Based on PBL and Visual Programming in Computational Thinking Course,"Gao, Peipei and Lu, Mingxiao and Zhao, Hong and Li, Min",2019
A New Evaluation Metrics for Block-based Python Code,"Liu, Zheng and Luo, Hong and Chai, Xiaolin",2019
A National INCLUDES Alliance Effort to Integrate Problem-Solving Skills into Computer Science Curriculum,"Gates, Ann Q. and Villa, Elsa Q. and Hug, Sarah and Convertino, Christina and Strobel, Johannes",2019
A Machine Learning Platform for Multirotor Activity Training and Recognition,"De La Rosa, Matthew and Chen, Yinong",2019
A K-8 Debugging Learning Trajectory Derived from Research Literature,"Rich, Kathryn M. and Strickland, Carla and Binkowski, T. Andrew and Franklin, Diana",2019
A Framework for Decomposition in Computational Thinking,"Rich, Peter J. and Egan, Garrett and Ellsworth, Jordan",2019
A Formative Assessment Tool to Support Computational Thinking in the Classroom,"Orozco-Garcia, Laura and Gonzalez, Carolina and Montano, Juan and Mondragon, Cristian and Tobar-Munoz, Hendrys",2019
A flexible and systematic teaching framework to develop cognitive skills through programming courses,"Gacitúa, Ricardo and Diéguez, Mauricio and Díaz, Jaime and Sepúlveda, Samuel",2019
A Computer Scientist Teaches Gen Ed Math,"Winter, Victor and Love, Betty and Friend, Michelle and Matthews, Michael",2019
A Collaborative Game-Based Learning Framework to Improve Computational Thinking Skills,"Jesus, Ângelo Magno de and Silveira, Ismar Frango",2019
9 FUTURE COMPUTATION,"Denning, Peter J. and Tedre, Matti",2019
8 TEACHING COMPUTATIONAL THINKING FOR ALL,"Denning, Peter J. and Tedre, Matti",2019
7 COMPUTATIONAL SCIENCE,"Denning, Peter J. and Tedre, Matti",2019
6 DESIGNING FOR HUMANS,"Denning, Peter J. and Tedre, Matti",2019
5 SOFTWARE ENGINEERING,"Denning, Peter J. and Tedre, Matti",2019
4 COMPUTER SCIENCE,"Denning, Peter J. and Tedre, Matti",2019
3 COMPUTING MACHINES,"Denning, Peter J. and Tedre, Matti",2019
2 COMPUTATIONAL METHODS,"Denning, Peter J. and Tedre, Matti",2019
1 WHAT IS COMPUTATIONAL THINKING?,"Denning, Peter J. and Tedre, Matti",2019
“Scratch”-ing computational thinking with Arduino: A meta-analysis,Aamir Fidai and Mary Margaret Capraro and Robert M. Capraro,2020
When Positive Perception of the Robot Has No Effect on Learning,"Nasir, Jauwairia and Norman, Utku and Bruno, Barbara and Dillenbourg, Pierre",2020
What We’ve built Is a computational language (and that’s very important!),Stephen Wolfram,2020
What Competencies Do Student Teachers Have? - Developing a Test Instrument to Assess Algorithm-Related Competencies,"Voorgang, Benjamin and Brinda, Torsten",2020
VWorld: an immersive VR system for learning programming,"Jin, Qiao and Liu, Yu and Yuan, Ye and Yarosh, Lana and Rosenberg, Evan Suma",2020
Visual block programming languages and their use in educational robotics,"Plaza, Pedro and Peixoto, Aruquia and Sancristobal, Elio and Castro, Manuel and Blazquez, Manuel and Menacho, Antonio and García-Loro, Félix and Carro, German and Muñoz, Javier and Muñoz, Mónica and Muñoz, Alejandro and Muñoz, Sara and Muñoz, César and Quintana, Blanca and Lopez-Rey, Africa",2020
Virtual/Mixed Reality Control of a Game Through Scratch,"Sharaf, Nada and Ahmed, Ghada and Ihab, Sama",2020
Video Analysis of Student Challenges and Interactions in Computational Thinking-integrated Botany,"Liu, Ruohan and Luo, Feiya and Israel, Maya",2020
Vectors of CT-ification: Integrating Computational Activities in STEM Classrooms,"Bain, Connor and Wilensky, Uri",2020
Utilizing a Data analytics project to increase student awareness of contemporary global issues,"Ravikumar, Rejitha and Sadhwani, Pushpa",2020
Using Sensor Technologies to Introduce Secondary Education Students to Computational Thinking and Computer Science,"Gendreau Chakarov, Alexandra and Biddy, Quentin and Runberg, Derek",2020
Usability evaluation of block programming tools in IoT contexts for initial engineering courses,"Sobreira, Péricles de Lima and Abijaude, Jauberth Weyll and Viana, Hellan Dellamycow Gomes and Santiago, Levy Marlon Souza and Guemhioui, Karim El and Wahab, Omar Abdul and Greve, Fabíola",2020
Unplugged Teaching Activities to Promote Computational Thinking Skills in Primary and Adults From a Gender Perspective,"Torres-Torres, Yucnary-Daitiana and Román-González, Marcos and Pérez-González, Juan-Carlos",2020
Understanding Students' Computational Thinking through Cognitive Interviews: A Learning Trajectory-based Analysis,"Luo, Feiya and Israel, Maya and Liu, Ruohan and Yan, Wei and Gane, Brian and Hampton, John",2020
Understanding coding activities for teens: a focus on school teachers' perspectives,"Quayyum, Farzana and Bueie, Jonas and Vidal, Juan Carlos Torrado and Jaccheri, Letizia",2020
Tracking Representational Flexibility Development through Speech Data Mining,"Ke, Fengfeng and Moon, Jewoong and Sokolikj, Zlatko",2020
Towards Data-Driven Learning Paths to Develop Computational Thinking with Scratch,"Moreno-LeÓn, JesÚs and Robles, Gregorio and RomÁn-GonzÁlez, Marcos",2020
TIPP&amp;SEE: A Learning Strategy to Guide Students through Use - Modify Scratch Activities,"Salac, Jean and Thomas, Cathy and Butler, Chloe and Sanchez, Ashley and Franklin, Diana",2020
The Value of Direct Programming the PID Control Law in MATLAB®,Bartolomeo Cosenza and Michele Miccio,2020
The Teaching Mode and Practice Analysis of College Computer Basic Course Based on Computational Thinking,"Xue, Chen and Zhun, Wang",2020
The Teaching Innovation and Research of Python Programming in Financial and Economic Universities,"Fang, Xiang",2020
The Role of Evidence Centered Design and Participatory Design in a Playful Assessment for Computational Thinking About Data,"Basu, Satabdi and Disalvo, Betsy and Rutstein, Daisy and Xu, Yuning and Roschelle, Jeremy and Holbert, Nathan",2020
The Research of Programming Teaching in Primary School on the Cultivation of Computational Thinking,"Wang, Yichi and Zhang, Yi and Mao, Aiping and Wang, Jue and Li, Niu",2020
The New Engineering Education in China,Jinlu Shen and Tuoyu Li and Mingchuan Wu,2020
The learning value of game design activities: association between computational thinking and cognitive skills,"Spieler, Bernadette and Kem\'{e}ny, Ferenc and Landerl, Karin and Binder, Bernd and Slany, Wolfgang",2020
The Integration of Coding in Teacher Education Programs: Course Experiences and the Teaching and Learning of Mathematics,"Floyd, Lisa Anne",2020
The effects of coding on children's planning and inhibition skills,Barbara Arfé and Tullio Vardanega and Lucia Ronconi,2020
The AL Goldberg machine: a virtual environment for engaging learners in algorithmic practices,"Pearl, Harrison and Arrants, Samuel and Swanson, Hillary and Trninic, Dragan",2020
Technology: Gaming,Jeremiah Piña,2020
Technology: Computational Creativity,Subrata Dasgupta,2020
Teaching Undergraduate Sociologists Modeling and Computational Thinking,"Musabirov, Ilya and Suschevskiy, Vsevolod",2020
Teaching Reform of Software Engineering Course Based on Computational Thinking,"Dong, Xueyan and Jia, Jingpeng",2020
Teaching reform of programming basic course based on SPOC blended teaching method,"Li, Xiaoying and Gu, Changlong",2020
Teaching Programming to Science Majors by Modelling,"Hsieh, Hsin-Ling and Lin, Yu-Tzu",2020
Teaching CT through Internet of Things in High School: Possibilities and Reflections,"Schneider, Gelson and Bernardini, Flavia and Boscarioli, Clodis",2020
Teaching Computational Thinking with Interventions Adapted to Undergraduate Students' Proficiency Levels,"de Jong, Imke",2020
Teaching Computational Thinking to Multilingual Students through Inquiry-based Learning,"Jacob, Sharin and Nguyen, Ha and Garcia, Leiny and Richardson, Debra and Warschauer, Mark",2020
Teaching Computational Thinking to a Student with Attention Deficit Through Programming,"da Silva, Felippe Fernandes and Beatrys Ruiz Aylon, Linnyer and Flôr, Daniela Eloise",2020
Teaching Computational Thinking through Civics: NYC's Hack League,"Davis, Kylie and Shneyer, Elana",2020
TACTOPI: a Playful Approach to Promote Computational Thinking for Visually Impaired Children,"Abreu, L\'{u}cia and Pires, Ana Cristina and Guerreiro, Tiago",2020
Sustainable ICT equals not ICT for sustainability,Matthias Hofstetter and Thomas Gees and Reinhard Riedl and Adamantios Koumpis,2020
Sustainable C++ Education in General High School: from Teaching Programming Skills to Developing Computational Thinking,"Xiduo, Wang and Jialin, Liu and Zhizhen, Zhang",2020
Supporting Teachers to Integrate Computational Thinking Equitably,"Coenraad, Merijke and Mills, Kelly and Byrne, Virginia L. and Ketelhut, Diane Jass",2020
Study of the Impact of Computational Thinking Education Based on Robots on Behaviors of Preschoolers,"Wang, Gang and Wang, Hung-Hsiang",2020
Students’ attitudes towards robotics and STEM: Differences based on gender and robotics experience,Sevda Kucuk and Burak Sisman,2020
STEM Education Activities Development to Promote Computational Thinking’s Students,"Srisangngam, Pichet and Dechsura, Chaiyos",2020
STEAM in Oulu: Scaffolding the development of a Community of Practice for local educators around STEAM and digital fabrication,Iván Sánchez Milara and Kati Pitkänen and Jari Laru and Megumi Iwata and Marta Cortés Orduña and Jukka Riekki,2020
Session details: Paper Session: Computational Thinking B,"Maiorana, Francesco",2020
Session details: Paper Session: Computational Thinking Assessment,"Allen, Meghan",2020
School-wide Integration of Computational Thinking into Elementary Schools: A Cross-case Study,"Yan, Wei and Liu, Ruohan and Israel, Maya and Sherwood, Heather and Fancsali, Cheri and Pierce, Melissa",2020
Rural Research-to-Practice Partnerships Integrating Computer Science K-8,"Kermish-Allen, Ruth and Buffingston, Pamela and Byrd, Scott and Nickerson, Brittney and Tate, Rhonda",2020
RoboSTEAM Project Systematic Mapping: Challenge Based Learning and Robotics,"Conde, Miguel Á. and Sedano, Francisco J. Rodríguez and Fernández-Llamas, Camino and Gonçalves, José and Lima, José and García-Peñalvo, Francisco J.",2020
