Title,Autor,Year
Editorial — Special Issue on Computational Thinking and Coding in Childhood,Kate Howland and Judith Good and Judy Robertson and Andrew Manches,2019
"The cloud is the limit: A case study of programming on the web, with the web",David Weintrop and David Bau and Uri Wilensky,2019
Measurement of Executive Functioning Using a Playful Robot in Kindergarten,"Corrie C. Urlings, Karien M. Coppens and Lex Borghans",2019
Using simulations to teach young students science concepts: An Experiential Learning theoretical analysis,Garry Falloon,2019
Cyber Literacy for GIScience: Toward Formalizing Geospatial Computing Education,"Eric Shook, Forrest J. Bowlick, Karen K. Kemp, Ola Ahlqvist, Patricia Carbajeles-Dale, David DiBiase, Eun-Kyeong Kim, Scott Lathrop, Britta Ricker, Patrick Rickles, Johnathan Rush, Jennifer N. Swift and Shaowen Wang",2019
The effects of mental rotation on computational thinking,Giuseppe Città and Manuel Gentile and Mario Allegra and Marco Arrigo and Daniela Conti and Simona Ottaviano and Francesco Reale and Marinella Sciortino,2019
"African indigenous games: Using Bame Nsamenang’s Africentric thoughts to reflect on our heritage, pedagogy, and practice in a global village",Godfrey Ejuu,2019
Teacher’s Toolkit: Using Existing Lessons to Create Three-Dimensional Lessons,Kari Jurgenson and Mollie Appelgate,2019
"STS, Meet Data Science, Once Again",David Ribes,2019
(In)Animate Semiotics: Virtuality and Deleuzian Illusion(s) of Life,Spencer Roberts,2019
"Battling gender stereotypes: A user study of a code-learning game, “Code Combat,” with middle school children",Yeliz Yücel and Kerem Rızvanoğlu,2019
Outstanding Science Trade Books for Students K-12: Recently Published Books Selected by the CBC and NSTA,Sin Valor,2019
Expanding outcomes: Exploring varied conceptions of teacher learning in an online professional development experience,Maxwell M. Yurkofsky and Sarah Blum-Smith and Karen Brennan,2019
Child-identified problems and their robotic solutions,Shara Cherniak and Kyunghwa Lee and Eunji Cho and Sung Eun Jung,2019
Towards a pedagogy of complementary alternative adult literacy learning spaces (CALLS) in ESOL and literacy learning: A case study of the use of a computerised environment (SCRATCH) in an ESOL class,Gordon O. Ade-Ojo and Raed Yacoub,2019
Investigating Elementary Preservice Teachers’ Designs for Integrated Science/Literacy Instruction Highlighting Similar Cognitive Processes,Carolyn S. Wallace and Debra J. Coffey,2019
Using an ANN-based computational model to simulate and evaluate Chinese students’ individualized cognitive abilities important in their English acquisition,"Juan Yang, Michael S. C. Thomas, Xiaofei Qi and Xuan Liu",2019
Procedural and relational understanding of pre-service mathematics teachers regarding spatial perception of angles in pyramids,Dorit Patkin and Olga Plaksin,2019
Editorial,Brian Dorn and Jan Vahrenhold,2019
"Embedding immersive virtual reality in classrooms: Ethical, organisational and educational lessons in bridging research and practice",Erica Southgate and Shamus P. Smith and Chris Cividino and Shane Saxby and Jivvel Kilham and Graham Eather and Jill Scevak and David Summerville and Rachel Buchanan and Candece Bergin,2019
Personalized learning through 1:1 technology initiatives: implications for teachers and teaching in neoliberal times,Heidi L. Hallman,2019
"Can an Integrated System of Electroencephalography and Virtual Reality Further the Understanding of Relationships Between Attention, Meditation, Flow State, and Creativity?",Xiaozhe Yang and Pei-Yu Cheng and Lin Lin and Yueh Min Huang and Youqun Ren,2019
The effects of first programming language on college students’ computing attitude and achievement: a comparison of graphical and textual languages,"Chen Chen, Paulina Haduong, Karen Brennan, Gerhard Sonnert and Philip Sadler",2019
Multidisciplinary innovations and technologies for facilitation of self-regulated learning,Omid Noroozi and Sanna Järvelä and Paul A. Kirschner,2019
Chapter 8 - 3D Graphics to Virtual Reality in Medicine: Opportunities and Prospective,Erik N. Gaasedelen and Paul A. Iaizzo,2019
Grouping matters in computational robotic activities,Kellie Taylor and Youngkyun Baek,2019
Transitioning from introductory block-based and text-based environments to professional programming languages in high school computer science classrooms,David Weintrop and Uri Wilensky,2019
STEMing the Flow for All,"Brent Gilles, Tim Hawig, Ashley Sutton and Stacey Britton",2019
Literature Listing,Sin Valor,2019
Block-based versus text-based programming environments on novice student learning outcomes: a meta-analysis study,"Zhen Xu, Albert D. Ritzhaupt, Fengchun Tian and Karthikeyan Umapathy",2019
Data Science Foundations: Geometry and Topology of Complex Hierarchic Systems and Big Data Analytics.,Kaixian Yu,2019
Improving students' understanding of basic programming concepts through visual programming language: The role of self-efficacy,Chun-Yen Tsai,2019
Bodygramming. Embodying the computational behaviour as a collective effort,Jussi Mikkonen,2019
"Change of Teacher Beliefs, But Not Practices, Following Integration of Immersive Virtual Environment in the Classroom",Kelly Mills and Diane Jass Ketelhut and Xiaoyang Gong,2019
Humanoid robots: learning a programming language to learn a traditional language,"Therese Keane, Christina Chalmers, Marie Boden and Monica Williams",2019
Collaborative Design Thinking (CoDeT): A co-design approach for high child-to-adult ratios,Maarten {Van Mechelen} and Ann Laenen and Bieke Zaman and Bert Willems and Vero Vanden Abeele,2019
Exploring children's learning experience in constructionism-based coding activities through design-based research,Sofia Papavlasopoulou and Michail N. Giannakos and Letizia Jaccheri,2019
Concepts before coding: non-programming interactives to advance learning of introductory programming concepts in middle school,"Shuchi Grover, Nicholas Jackiw and Patrik Lundh",2019
Celebrating 35 Years of JDLTE,"Denise A. Schmidt-Crawford, Denise Lindstrom and Ann D. Thompson",2019
Measuring Parents’ Perceptions of Programming Education in P-12 Schools: Scale Development and Validation,Siu-Cheung Kong and Robert Kwok-Yiu Li and Ron Chi-Wai Kwok,2019
"Teaching Through Trade Books: Water, Water Everywhere!",Christine Anne Royce,2019
Critical Digital Humanities: The Search for a Methodology,John Rodzvilla,2019
Experiential Learning of CAD Systems Interoperability in Social Network-based Education,Cátia Alves and Goran Putnik,2019
Computational Thinking Equity in Elementary Classrooms: What Third-Grade Students Know and Can Do,Yune Tran,2019
A computational model of student cognitive processes while solving a critical thinking problem in science,"Richard Lamb, Jonah Firestone, Maureen Schmitter-Edgecombe and Brian Hand",2019
The Language of Programming: A Cognitive Perspective,Evelina Fedorenko and Anna Ivanova and Riva Dhamala and Marina Umaschi Bers,2019
3Ws of Data Journalism Education,Bahareh R. Heravi,2019
Guidelines for reporting and archiving 210Pb sediment chronologies to improve fidelity and extend data lifecycle,Colin J. {Courtney Mustaphi} and Janice Brahney and Marco A. Aquino-López and Simon Goring and Kiersten Orton and Alexandra Noronha and John Czaplewski and Quinn Asena and Sarah Paton and Johnny {Panga Brushworth},2019
Using Scientific Argumentation to Understand Human Impact on the Earth,"Stephanie Harmon, Amy Pallant and Sarah Pryputniewicz",2019
Introduction to “Challenges and Opportunities in the Design of ‘Next-Generation Assessments of 21st Century Skills’” Special Issue,Maria Elena Oliveri and Robert J. Mislevy,2019
Developing Educational 3D Games With StarLogo: The Role of Backwards Fading in the Transfer of Programming Experience,Nomin Boldbaatar and Emine Şendurur,2019
Teaching Teachers: No Time for Science?,Kimberly Lott and Sarah Clark,2019
Subject-Specific Instructional Leadership in K8 Schools: The Supervision of Science in an Era of Reform,Rebecca Lowenhaupt and Katherine L. McNeill,2019
BrainQuest: The use of motivational design theories to create a cognitive training game supporting hot executive function,Stuart Iain Gray and Judy Robertson and Andrew Manches and Gnanathusharan Rajendran,2019
Media Ontology and Transcendental Instrumentality,Luciana Parisi,2019
The Picture of Artificial Intelligence and the Secularization of Thought,King-Ho Leung,2019
Development and validation of the Computer Science Attitudes Scale for middle school students (MG-CS attitudes),Arif Rachmatullah and Eric Wiebe and Danielle Boulden and Bradford Mott and Kristy Boyer and James Lester,2020
Teachers’ Pedagogical Reflections on the Next Generation Science Standards,Marisa Castronova and Ellina Chernobilsky,2020
Focus-Fight-Finalize (3F): Problem-Solving Steps Extracted From Behavioral Patterns in Block Based Programming,Ünal Çakıroğlu and Suheda Mumcu,2020
Why Bayesian Ideas Should Be Introduced in the Statistics Curricula and How to Do So,Andrew Hoegh,2020
Preparing for Our Future,Rachelle Dene Poth,2020
Sewing machines and weaving looms: a media archaeological encounter between fashion and film,Wanda Strauven,2020
"Introduction: touch, click and motion: archaeologies of fashion film after digital culture",Caroline Evans and Jussi Parikka,2020
A blocks-based serious game to support introductory computer programming in undergraduate education,Adilson Vahldick and Paulo Roberto Farah and Maria José Marcelino and António José Mendes,2020
Assessing learning in technology-rich maker activities: A systematic review of empirical research,Qiao Lin and Yue Yin and Xiaodan Tang and Roxana Hadad and Xiaoming Zhai,2020
Integrating Computational Thinking into Social Studies,Ismail Güven and Yasemin Gulbahar,2020
Pushing Boundaries: How Coding Is (and Isn’t) Taught in Accredited Journalism Programs,James C. Foust and Katherine A. Bradshaw,2020
"Languages, literacies and literate programming: can we use the latest theories on how bilingual people learn to help us teach computational literacies?","Sara Vogel, Christopher Hoadley, Ana Rebeca Castillo and Laura Ascenzi-Moreno",2020
Sustainable ICT equals not ICT for sustainability,Matthias Hofstetter and Thomas Gees and Reinhard Riedl and Adamantios Koumpis,2020
A framework to foster problem-solving in STEM and computing education,"Burkhard Priemer, Katja Eilerts, Andreas Filler, Niels Pinkwart, Bettina Rösken-Winter, Rüdiger Tiemann and Annette Upmeier Zu Belzen",2020
Experiencing Cybersecurity One Game at a Time: A Systematic Review of Cybersecurity Digital Games,Merijke Coenraad and Anthony Pellicone and Diane Jass Ketelhut and Michel Cukier and Jan Plane and David Weintrop,2020
Computational thinking through unplugged activities in early years of Primary Education,Javier {del Olmo-Muñoz} and Ramón Cózar-Gutiérrez and José Antonio González-Calero,2020
Evolving data teams: Tensions between organisational structure and professional subculture,Florian Stalph,2020
The art of teaching against the grain: a tribute to Thomas Elsaesser’s media-archaeological methods,Wanda Strauven,2020
English Learners in STEM Subjects: Contemporary Views on STEM Subjects and Language With English Learners,Okhee Lee and Amy Stephens,2020
Outstanding Science Trade Books for Students 2020,"Patricia Bricker, James Ewing, Lisa K. Felske, Martha Inouye, Rhonda Kerr, Rebecca Kurson, Katherine Anna Mangione, Melissa Parks and Amy Leigh Rogers",2020
Singapore teachers’ attitudes towards the use of information and communication technologies in physical education,Nien Xiang Tou and Ying Hwa Kee and Koon Teck Koh and Martin Camiré and Jia Yi Chow,2020
