Title,Autor,Year
International Prospects and Trends of Artificial Intelligence Education: A Content Analysis of Top-level AI Curriculum across Countries,"Zhou, Yujun and Zhan, Zehui and Liu, Lu and Wan, Jiayi and Liu, Simai and Zou, Xuanxuan",2022
Evaluating Students' Experiences of a Weekly “Hour of Code”: Cookies or Cake?,"Koole, Marguerite and Elian, Kaleigh",2022
Fostering Computational Thinking in Undergraduated Music Conservatory Students,"Mandanici, Marcella",2022
"High achievers’ attitudes, flow experience, programming intentions and perceived teacher support in primary school: A moderated mediation analysis",Siu-Cheung Kong and Tingjun Lin,2022
Syntax Exercises and Their Effect on Computational Thinking,"Johnson, Marina and Swanson, Hillary and Edwards, John",2022
Designing Digibook Math to Develop Computational Thinking: A Case Study from Vocational Students,"Lestari, Puji and Ratnaningsih, Nani and Dewi, Sinta Verawati",2022
Editors’ column – ,"Ann D. Thompson, Denise A. Schmidt-Crawford and Denise L. Lindstrom",2022
Computational Thinking: Focus on Pattern Identification,"Léonard, Marielle and Peter, Yvan and Secq, Yann and Fluckiger, Cédric",2022
A review of Project-Based Learning (PBL) and Computational Thinking (CT) in teaching and learning,"Saad, Aslina and Zainudin, Suhaila",2022
Team Mensa: A case study of supporting middle school girls' interest in computer science through an informal learning program,"Sarah Barksdale, Cassandra Scharber and Yu-Hui Chang",2022
Guest editorial,"Neil C. C. Brown, Aleata Hubbard Cheuoua and Eva Marinus",2022
A Cultural-Historical Perspective on How Double Stimulation Triggers Expansive Learning,"Kaup, Camilla and Brooks, Eva",2022
Computational Thinking through Tangible Play: Understanding Social Dialogues in Children's Learning,"Liu, Yu-Yu and Iversen, Ole Sejer",2022
A Review of Reviews on Computational Thinking Assessment in Higher Education,"Zhang, Xiaoling and Specht, Marcus",2022
From User to Creator,"Amanda Gonczi, Chuck Palosaari, Alex Mayer and Noel Urban",2022
Arduino-assisted robotics coding applications integrated into the 5E learning model in science teaching,"Gokhan Guven, Nevin Kozcu Cakir, Yusuf Sulun, Gurcan Cetin and Emine Guven",2022
Teaching Artificial Intelligence Through the Arts in Beijing,"Barnas Monteith, Pendred Noyce and Pei Zhang",2022
Studying interrelations of computational thinking and creativity: A scoping review (2011–2020),Rotem Israel-Fishelson and Arnon Hershkovitz,2022
"Extending Design Thinking, Content Strategy, and Artificial Intelligence into Technical Communication and User Experience Design Programs: Further Pedagogical Implications",Jason Tham and Tharon Howard and Gustav Verhulsdonck,2022
Towards a Personalized Learning Approach to BroadenParticipation in Computer Science and Promote Computational Thinking,"Johnson, Emmanuel and Ober, Teresa M. and Gonsalves, Philip and Kakodkar, Mayank and Zdankus, Janice",2022
"New ways of interacting with data, context, and chance in statistical modeling processes","Jennifer Noll, Susanne Schnell, Rob Gould and Katie Makar",2022
Using Structural Equation Modeling to Examine the Relationship Between Preservice Teachers' Computational Thinking Attitudes and Skills,"Cutumisu, Maria and Adams, Catherine and Glanfield, Florence and Yuen, Connie and Lu, Chang",2022
ExposAR: Bringing Augmented Reality to the Computational Thinking Agenda through a Collaborative Authoring Tool,"Lunding, Mille Skovhus and Grønbæk, Jens Emil Sloth and Bilstrup, Karl-Emil Kjær and Sørensen, Marie-Louise Stisen Kjerstein and Petersen, Marianne Graves",2022
Touching the Solar System: A Project-Based Learning Astronomy Program for Students with Visual Impairments,"Stephen Kortenkamp, Jinseok Park, Tasnim Alshuli, Garrison Tsinajinie, Sanlyn Buxner, Irene Topor and Sunggye Hong",2022
Artificial Intelligence (AI) in early childhood education: Curriculum design and future directions,Jiahong Su and Yuchun Zhong,2022
The role of feedback and guidance as intervention methods to foster computational thinking in educational robotics learning activities for primary school,"Chevalier, Morgane and Giang, Christian and El-Hamamsy, Laila and Bonnet, Evgeniia and Papaspyros, Vaios and Pellet, Jean-Philippe and Audrin, Catherine and Romero, Margarida and Baumberger, Bernard and Mondada, Francesco",2022
Structural Validation for the Developmental Model of Computational Thinking,"Tsai, Meng-Jung and Liang, Jyh-Chong and Lee, Silvia Wen-Yu and Hsu, Chung-Yuan",2022
Elementary Students’ Performance and Perceptions of Robot Coding and Debugging: Embodied Approach in Practice,"Woonhee Sung, Junghyun Ahn and John B. Black",2022
Explorations of two approaches to learning CT in a game environment for elementary school students,"Lin, Chiu-Pin and Yang, Su-Jian and Lin, Kuen-Yueh and Looi, Chee-Kit and Chen, Yen-Hua",2022
Programming and Computational Thinking in Mathematics Education: An Integration Towards AI Awareness,"Tamborg, Andreas Lindenskov and Elicer, Raimundo and Spikol, Daniel",2022
Teachers’ Preparedness for Integrating Programming and Computational Thinking in Art and Crafts,"Sevik, Kristine and Tømte, Cathrine E.",2022
Computational thinking for teachers: Development of a localised E-learning system,"Ung, Ling-Ling and Labadin, Jane and Mohamad, Fitri Suraya",2022
Errors of programming and ownership of the robot concept made by trainee kindergarten teachers during an induction training,"Seckel, María José and Vásquez, Claudia and Samuel, Marjorie and Breda, Adriana",2022
Reflective Writing Supports Metacognition and Self-regulation in Graduate Computational Science and Engineering,Jill Zarestky and Michelle Bigler and Mollie Brazile and Tobin Lopes and Wolfgang Bangerth,2022
Attitude towards Computational Thinking of in-service teachers,"Laime-Choque, Adriana Maria and Mamani-Calcina, Jorge Gilbert and Cardona-Reyes, Hector and Ponce-Aranibar, Maria Del Pilar and Vera-Vasquez, Cesar Gonzalo and Espinoza-Suarez, Silvia",2022
Tabletop games designed to promote computational thinking,"Frederick J. Poole, Jody Clarke-Midura, Melissa Rasmussen, Umar Shehzad and Victor R. Lee",2022
The Effects of Self-Regulated Learning Support on Learners’ Task Performance and Cognitive Load in Computer Programing,Yoonhee Shin and Donggil Song,2022
Sucre4Stem: Collaborative Projects Based on IoT Devices for Students in Secondary and Pre-University Education,"Trilles, Sergio and Monfort-Muriach, Aida and Gomez-Cambronero, Agueda and Granell, Carlos",2022
Introducing the Fundamentals of Artificial Intelligence to K-12 Classrooms According to Educational Neuroscience Principles,"Drivas, Thanassis and Doukakis, Spyridon",2022
Sucre4Stem: Internet of things in classrooms,"Trilles, Sergio and Monfort-Muriach, Aida and Cueto-Rubio, Enrique and Granell, Carlos and Juan, Pablo",2022
Are distinct modes of using digital technologies evident by age eight? Implications for digital divides.,Maria T. Corkin and Kane Meissel and Elizabeth R. Peterson and Kerry Lee and Nasser Giacaman and Stéphane Janicot and Susan M.B. Morton,2022
Review of the Adaptability of a Set of Learning Games Meant for Teaching Computational Thinking or Programming in France,"Saddoug, Hajar and Rahimian, Aryan and Marne, Bertrand and Muratet, Mathieu and Sehaba, Karim and Jolivet, Sébastien",2022
"Computational thinking learning experiences, outcomes, and research in preschool settings: a scoping review of literature","McCormick, Kate I. and Hall, Jacob A.",2022
Teaching Algorithms to Develop the Algorithmic Thinking of Informatics Students,"Gonda, Dalibor and Ďuriš, Viliam and Tirpáková, Anna and Pavlovičová, Gabriela",2022
The Effectiveness of Game-Based Learning Application Integrated with Computational Thinking Concept for Improving Student’s Problem-Solving Skills,"Zaibon, Syamsul Bahrin and Yunus, Emram",2022
Primary Mathematics Teachers’ Understanding of Computational Thinking,"Nordby, Siri Krogh and Bjerke, Annette Hessen and Mifsud, Louise",2022
"Correction to: Computational Thinking Integration into Science Classrooms: Example of Digestive System (Journal of Science Education and Technology, (2022), 31, 1, (99-115), 10.1007/s10956-021-09934-z)","Arık, Merve and Topçu, Mustafa Sami",2022
Elementary Students' Understanding of Variables in Computational Thinking-Integrated Instruction: A Mixed Methods Study,"Luo, Feiya and Yan, Wei and Liu, Ruohan and Israel, Maya",2022
"SARS-CoV-2 Omicron triggers cross-reactive neutralization and Fc effector functions in previously vaccinated, but not unvaccinated, individuals",Simone I. Richardson and Vimbai Sharon Madzorera and Holly Spencer and Nelia P. Manamela and Mieke A. {van der Mescht} and Bronwen E. Lambson and Brent Oosthuysen and Frances Ayres and Zanele Makhado and Thandeka Moyo-Gwete and Nonkululeko Mzindle and Thopisang Motlou and Amy Strydom and Adriano Mendes and Houriiyah Tegally and Zelda {de Beer} and Talita {Roma de Villiers} and Annie Bodenstein and Gretha {van den Berg} and Marietjie Venter and Tulio {de Oliviera} and Veronica Ueckermann and Theresa M. Rossouw and Michael T. Boswell and Penny L. Moore,2022
Teaching and Learning Mathematics and Computing in Multilingual Contexts,Sylvia Celedón-Pattichis and Carlos A. LópezLeiva and Marios S. Pattichis and Marta Civil,2022
Misconception of Abstraction: When to Use an Example and When to Use a Variable?,"Du, Hanxiang and Xing, Wanli and Zhang, Yuanlin",2022
Assessing Computational Thinking: Development and Validation of the Algorithmic Thinking Test for Adults,Marc Lafuente Martínez and Olivier Lévêque and Isabel Benítez and Cécile Hardebolle and Jessica Dehler Zufferey,2022
Retrieval Practices Enhance Computational and Scientific Thinking Skills,"Yaşar, Osman and Maliekal, Jose and Veronesi, Peter and Little, Leigh and Meise, Michael and Yeter, Ibrahim H.",2022
Constructing Behavioral Representation of Computational Thinking based on Event Graph: A new approach for learning analytics,"Shen, Wenyao and Zhan, Zehui and Li, Chen and Chen, Han and Shen, Ranhao",2022
"“If Young Children Can Code, Why Can’t We Try?”: Computational Storytelling in Early Childhood Teacher Education",Ting Yuan and Aankit Patel,2022
Teaching Through Trade Books: Starting with Science,Christine Anne Royce,2022
The Use of Cognitive Diagnostic Modeling in the Assessment of Computational Thinking,"Li, Tingxuan and Traynor, Anne",2022
Developing and Using Computer Models to Understand Epidemics,Lin Xiang and Scott Diamond,2022
"Coding with Block Programming Languages in Educational Robotics and Mobiles, Improve Problem Solving, Creativity & Critical Thinking Skills","Moraiti, Ioanna and Fotoglou, Anestis and Drigas, Athanasios",2022
AN INVESTIGATION ON INTEGRATION OF COMPUTATIONAL THINKING INTO ENGINEERING CURRICULUM AT DELFT UNIVERSITY OF TECHNOLOGY,"Zhang, X. and Torre, M. Valle and Specht, M.",2022
The Role of Adaptive Scaffolding System in Supporting Middle School Problem-Based Learning Activities,Zilong Pan and Min Liu,2022
Data Visualization Using R for Researchers Who Do Not Use R,Emily Nordmann and Phil McAleer and Wilhelmiina Toivo and Helena Paterson and Lisa M. DeBruine,2022
Teen-sexting on Social Network 'Instagram' and it's Computational Thinking Consequences,"Saloun, Petr and Kolarova, Michaela and Andresic, David and Malcik, Martin and Klement, Milan",2022
From the uncertain times to today: unveiling the early childhood education research with keywords,Mehmet Toran,2022
Investigating the impact of research-based professional development on teacher learning and classroom practice: Findings from computer science education,Chrystalla Mouza and Diane Codding and Lori Pollock,2022
ONTOLOGY MODEL FOR SMART OPEN LEARNING ENVIRONMENT BASED ON COPUTATIONAL THINKING,"Fradi, Bènène and Cheniti-Belcadhi, Lilia",2022
"Tekniverse: Towards a connected future for sensors, education, and action: Fostering Environmental Literacy with IoT and Physical Computing","Guler, Sibel Deren and Sotelo, Sheryl and Iwabuchi, Masa",2022
Accessible Computational Thinking in Elementary Science,"Bernier, Jeremy and Figueroa, Francheska and Ha, Jesse and Mak, Janice and Su, Man and Yan, Lin and Nelson, Brian and Cabrera, Lautaro and Kramarczuk, Kristina and Xin, Yue and Ketelhut, Diane Jass and Shockley, Ebony Terrell",2022
Research on practical teaching reform of computer composition based on PBL+CDIO mode,"Zhang, Wenyu and Xie, Jun and Wang, Rui and Yuan, En and Tang, Yanqin and Wu, Yongfen",2022
Technological tool to assess computational thinking,"Munoz, Angela Maria Munoz and Torres, Sergio Augusto Cardona and Molina, Cristhian Camilo Rodriguez and Cardona, Wilmar Stiven Valencia",2022
Computational thinking in computer science teacher training courses in Brazil: A survey and a research roadmap,"Menolli, André and Neto, João Coelho",2022
The role of robotic toys in shaping play and joint engagement in autistic children: Implications for future design,Margaret H. Laurie and Andrew Manches and Sue Fletcher-Watson,2022
Using Deep Packet Inspection Data to Examine Subscribers on the Network,Mike Nkongolo and Jacobus Phillipus {van Deventer} and Sydney Mambwe Kasongo,2022
"Proceedings - 2022 European Conference on Communication Systems, ECCS 2022",Sin Valor,2022
Educational Robotics as a Strategy to Develop Computational Thinking in Basic General Education; [Robótica Educativa como Estrategia para Desarrollar el Pensamiento Computacional en Educación General Básica],"Quezada, Lida and Maldonado, Marlon",2022
